time,ne
3.6999999999999997,0.905
3.7166666666666663,0.9052
3.7333333333333334,0.9048
3.75,0.9057
3.7666666666666666,0.9061
3.783333333333333,0.9068
3.8,0.9071
3.8166666666666664,0.907
3.833333333333333,0.9069
3.85,0.9074
3.8666666666666667,0.907
3.8833333333333333,0.907
3.9,0.9069
3.9166666666666665,0.9064
3.933333333333333,0.9065
3.9499999999999997,0.9066
3.9666666666666663,0.9062
3.9833333333333334,0.9063
4.0,0.907
4.016666666666667,0.9071
4.033333333333333,0.9076
4.05,0.9076
4.066666666666666,0.9075
4.083333333333333,0.907
4.1,0.9072
4.116666666666666,0.9069
4.133333333333333,0.9064
4.1499999999999995,0.9067
4.166666666666667,0.9065
4.183333333333334,0.9063
4.2,0.9055
4.216666666666667,0.9053
4.233333333333333,0.9054
4.25,0.9059
4.266666666666667,0.9059
4.283333333333333,0.9059
4.3,0.9055
4.316666666666666,0.9049
4.333333333333333,0.905
4.35,0.905
4.366666666666666,0.9046
4.383333333333333,0.9045
4.3999999999999995,0.9038
4.416666666666667,0.9043
4.433333333333334,0.9037
4.45,0.9033
4.466666666666667,0.9028
4.483333333333333,0.9023
4.5,0.9015
4.516666666666667,0.9013
4.533333333333333,0.9002
4.55,0.9001
4.566666666666666,0.8994
